event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Игра «The Elder Scrolls: Oblivion Remastered»,05.05.2025,206559,T,21.04.2025,2025,2,"27981,25",737892,"0,2799312094"
Игра «The Elder Scrolls: Oblivion Remastered»,12.05.2025,128292,T,21.04.2025,2025,3,"27981,25",737892,"0,1738628417"
Игра «The Elder Scrolls: Oblivion Remastered»,19.05.2025,90875,T,21.04.2025,2025,4,"27981,25",737892,"0,123154879"
Игра «The Elder Scrolls: Oblivion Remastered»,26.05.2025,74617,T,21.04.2025,2025,5,"27981,25",737892,"0,1011218444"
Игра «The Elder Scrolls: Oblivion Remastered»,02.06.2025,63943,T,21.04.2025,2025,6,"27981,25",737892,"0,08665631285"
Игра «The Elder Scrolls: Oblivion Remastered»,09.06.2025,64254,T,21.04.2025,2025,7,"27981,25",737892,"0,08707778374"
Игра «The Elder Scrolls: Oblivion Remastered»,16.06.2025,54007,T,21.04.2025,2025,8,"27981,25",737892,"0,07319092767"
Игра «The Elder Scrolls: Oblivion Remastered»,23.06.2025,49847,T,21.04.2025,2025,9,"27981,25",737892,"0,06755324627"
Игра «The Elder Scrolls: Oblivion Remastered»,30.06.2025,46056,T,21.04.2025,2025,10,"27981,25",737892,"0,06241563806"
Игра «The Elder Scrolls: Oblivion Remastered»,07.07.2025,44527,T,21.04.2025,2025,11,"27981,25",737892,"0,06034351911"
Игра «The Elder Scrolls: Oblivion Remastered»,14.07.2025,45184,T,21.04.2025,2025,12,"27981,25",737892,"0,06123389331"
Игра «kingdom come 2»,13.01.2025,21563,T,10.02.2025,2025,-4,"203984,5",761019,"0,02833437799"
Игра «kingdom come 2»,20.01.2025,19396,T,10.02.2025,2025,-3,"203984,5",761019,"0,02548688009"
Игра «kingdom come 2»,27.01.2025,34888,T,10.02.2025,2025,-2,"203984,5",761019,"0,04584379628"
Игра «kingdom come 2»,03.02.2025,740091,T,10.02.2025,2025,-1,"203984,5",761019,"0,9725000296"
Игра «kingdom come 2»,10.02.2025,761019,T,10.02.2025,2025,0,"203984,5",761019,1
Игра «kingdom come 2»,17.02.2025,535957,T,10.02.2025,2025,1,"203984,5",761019,"0,7042623115"
Игра «kingdom come 2»,24.02.2025,415435,T,10.02.2025,2025,2,"203984,5",761019,"0,5458930723"
Игра «kingdom come 2»,03.03.2025,312960,T,10.02.2025,2025,3,"203984,5",761019,"0,41123809"
Игра «kingdom come 2»,10.03.2025,263735,T,10.02.2025,2025,4,"203984,5",761019,"0,3465550794"
Игра «kingdom come 2»,17.03.2025,202734,T,10.02.2025,2025,5,"203984,5",761019,"0,2663980794"
Игра «kingdom come 2»,24.03.2025,154575,T,10.02.2025,2025,6,"203984,5",761019,"0,2031158223"
Игра «kingdom come 2»,31.03.2025,125715,T,10.02.2025,2025,7,"203984,5",761019,"0,1651929847"
Игра «kingdom come 2»,07.04.2025,102798,T,10.02.2025,2025,8,"203984,5",761019,"0,1350794133"
Игра «kingdom come 2»,14.04.2025,84740,T,10.02.2025,2025,9,"203984,5",761019,"0,1113507022"
Игра «kingdom come 2»,21.04.2025,77950,T,10.02.2025,2025,10,"203984,5",761019,"0,1024284545"
Игра «kingdom come 2»,28.04.2025,79121,T,10.02.2025,2025,11,"203984,5",761019,"0,1039671808"
Игра «kingdom come 2»,05.05.2025,73118,T,10.02.2025,2025,12,"203984,5",761019,"0,09607907293"
Интервидение,18.08.2025,42800,C,15.09.2025,2025,-4,64695,3180564,"0,01345673283"
Интервидение,25.08.2025,26002,C,15.09.2025,2025,-3,64695,3180564,"0,008175279604"
Интервидение,01.09.2025,45576,C,15.09.2025,2025,-2,64695,3180564,"0,01432953401"
Интервидение,08.09.2025,144402,C,15.09.2025,2025,-1,64695,3180564,"0,04540138164"
Интервидение,15.09.2025,3180564,C,15.09.2025,2025,0,64695,3180564,1
Интервидение,22.09.2025,1026121,C,15.09.2025,2025,1,64695,3180564,"0,3226223399"
Интервидение,29.09.2025,111377,C,15.09.2025,2025,2,64695,3180564,"0,0350180031"
Интервидение,06.10.2025,50658,C,15.09.2025,2025,3,64695,3180564,"0,01592736383"
Интервидение,13.10.2025,31422,C,15.09.2025,2025,4,64695,3180564,"0,009879379884"
Интервидение,20.10.2025,22817,C,15.09.2025,2025,5,64695,3180564,"0,007173884883"
Интервидение,27.10.2025,17874,C,15.09.2025,2025,6,64695,3180564,"0,005619758005"
Интервидение,03.11.2025,17601,C,15.09.2025,2025,7,64695,3180564,"0,005533924172"
Интервидение,10.11.2025,12913,C,15.09.2025,2025,8,64695,3180564,"0,004059971753"
Интервидение,17.11.2025,11008,C,15.09.2025,2025,9,64695,3180564,"0,003461021379"
Интервидение,24.11.2025,8491,C,15.09.2025,2025,10,64695,3180564,"0,002669652301"
Интервидение,01.12.2025,7376,C,15.09.2025,2025,11,64695,3180564,"0,002319085546"
Интервидение,08.12.2025,7279,C,15.09.2025,2025,12,64695,3180564,"0,00228858781"
Интервью Путина Такеру Карлсону,08.01.2024,6233,P,05.02.2024,2024,-4,"16413,75",2312441,"0,002695420121"
Интервью Путина Такеру Карлсону,15.01.2024,8129,P,05.02.2024,2024,-3,"16413,75",2312441,"0,003515332932"
Интервью Путина Такеру Карлсону,22.01.2024,10767,P,05.02.2024,2024,-2,"16413,75",2312441,"0,004656118794"
Интервью Путина Такеру Карлсону,29.01.2024,40526,P,05.02.2024,2024,-1,"16413,75",2312441,"0,01752520389"
Интервью Путина Такеру Карлсону,05.02.2024,2312441,P,05.02.2024,2024,0,"16413,75",2312441,1
Интервью Путина Такеру Карлсону,12.02.2024,382413,P,05.02.2024,2024,1,"16413,75",2312441,"0,165372003"
Интервью Путина Такеру Карлсону,19.02.2024,82958,P,05.02.2024,2024,2,"16413,75",2312441,"0,03587464502"
Интервью Путина Такеру Карлсону,26.02.2024,78784,P,05.02.2024,2024,3,"16413,75",2312441,"0,03406962599"
Интервью Путина Такеру Карлсону,04.03.2024,54870,P,05.02.2024,2024,4,"16413,75",2312441,"0,02372817296"
Интервью Путина Такеру Карлсону,11.03.2024,33032,P,05.02.2024,2024,5,"16413,75",2312441,"0,01428447256"
Интервью Путина Такеру Карлсону,18.03.2024,21971,P,05.02.2024,2024,6,"16413,75",2312441,"0,009501215382"
Интервью Путина Такеру Карлсону,25.03.2024,17359,P,05.02.2024,2024,7,"16413,75",2312441,"0,007506786119"
Интервью Путина Такеру Карлсону,01.04.2024,12251,P,05.02.2024,2024,8,"16413,75",2312441,"0,005297864897"
Интервью Путина Такеру Карлсону,08.04.2024,9521,P,05.02.2024,2024,9,"16413,75",2312441,"0,004117294236"
Интервью Путина Такеру Карлсону,15.04.2024,49190,P,05.02.2024,2024,10,"16413,75",2312441,"0,02127189407"
Интервью Путина Такеру Карлсону,22.04.2024,13223,P,05.02.2024,2024,11,"16413,75",2312441,"0,005718199945"
Интервью Путина Такеру Карлсону,29.04.2024,33538,P,05.02.2024,2024,12,"16413,75",2312441,"0,01450328895"
Ирано-израильская война 2025,19.05.2025,3875,W,16.06.2025,2025,-4,"295720,25",1362208,"0,002844646339"
Ирано-израильская война 2025,26.05.2025,3566,W,16.06.2025,2025,-3,"295720,25",1362208,"0,002617808734"
Ирано-израильская война 2025,02.06.2025,2907,W,16.06.2025,2025,-2,"295720,25",1362208,"0,002134035331"
Ирано-израильская война 2025,09.06.2025,1172533,W,16.06.2025,2025,-1,"295720,25",1362208,"0,8607591499"
Ирано-израильская война 2025,16.06.2025,1362208,W,16.06.2025,2025,0,"295720,25",1362208,1
Ирано-израильская война 2025,23.06.2025,474170,W,16.06.2025,2025,1,"295720,25",1362208,"0,3480892786"
Ирано-израильская война 2025,30.06.2025,69539,W,16.06.2025,2025,2,"295720,25",1362208,"0,05104873852"
Ирано-израильская война 2025,07.07.2025,34679,W,16.06.2025,2025,3,"295720,25",1362208,"0,025457933"
Ирано-израильская война 2025,14.07.2025,24806,W,16.06.2025,2025,4,"295720,25",1362208,"0,01821014118"
Ирано-израильская война 2025,21.07.2025,17556,W,16.06.2025,2025,5,"295720,25",1362208,"0,01288789965"
Ирано-израильская война 2025,28.07.2025,13230,W,16.06.2025,2025,6,"295720,25",1362208,"0,009712173178"
Ирано-израильская война 2025,04.08.2025,11251,W,16.06.2025,2025,7,"295720,25",1362208,"0,008259384764"
Ирано-израильская война 2025,11.08.2025,9799,W,16.06.2025,2025,8,"295720,25",1362208,"0,007193468252"
Ирано-израильская война 2025,18.08.2025,9058,W,16.06.2025,2025,9,"295720,25",1362208,"0,006649498461"
Ирано-израильская война 2025,25.08.2025,9111,W,16.06.2025,2025,10,"295720,25",1362208,"0,006688405882"
Ирано-израильская война 2025,01.09.2025,6566,W,16.06.2025,2025,11,"295720,25",1362208,"0,004820115577"
Ирано-израильская война 2025,08.09.2025,8441,W,16.06.2025,2025,12,"295720,25",1362208,"0,006196557354"
Испания - Португалия ЧМ 2018,14.05.2018,6127,S,11.06.2018,2018,-4,"10837,25",1885514,"0,003249511804"
Испания - Португалия ЧМ 2018,21.05.2018,7160,S,11.06.2018,2018,-3,"10837,25",1885514,"0,003797373024"
Испания - Португалия ЧМ 2018,28.05.2018,10185,S,11.06.2018,2018,-2,"10837,25",1885514,"0,005401710091"
Испания - Португалия ЧМ 2018,04.06.2018,19877,S,11.06.2018,2018,-1,"10837,25",1885514,"0,01054195302"
Испания - Португалия ЧМ 2018,11.06.2018,1885514,S,11.06.2018,2018,0,"10837,25",1885514,1
Испания - Португалия ЧМ 2018,18.06.2018,194654,S,11.06.2018,2018,1,"10837,25",1885514,"0,103236571"
Испания - Португалия ЧМ 2018,25.06.2018,112993,S,11.06.2018,2018,2,"10837,25",1885514,"0,05992689527"
Испания - Португалия ЧМ 2018,02.07.2018,25292,S,11.06.2018,2018,3,"10837,25",1885514,"0,01341384896"
Испания - Португалия ЧМ 2018,09.07.2018,14106,S,11.06.2018,2018,4,"10837,25",1885514,"0,007481249145"
Испания - Португалия ЧМ 2018,16.07.2018,9443,S,11.06.2018,2018,5,"10837,25",1885514,"0,005008183445"
Испания - Португалия ЧМ 2018,23.07.2018,5806,S,11.06.2018,2018,6,"10837,25",1885514,"0,003079266449"
Испания - Португалия ЧМ 2018,30.07.2018,4881,S,11.06.2018,2018,7,"10837,25",1885514,"0,002588684041"
Испания - Португалия ЧМ 2018,06.08.2018,4215,S,11.06.2018,2018,8,"10837,25",1885514,"0,002235464706"
Испания - Португалия ЧМ 2018,13.08.2018,4101,S,11.06.2018,2018,9,"10837,25",1885514,"0,002175003739"
Испания - Португалия ЧМ 2018,20.08.2018,3530,S,11.06.2018,2018,10,"10837,25",1885514,"0,001872168544"
Испания - Португалия ЧМ 2018,27.08.2018,3259,S,11.06.2018,2018,11,"10837,25",1885514,"0,001728441157"
Испания - Португалия ЧМ 2018,03.09.2018,4733,S,11.06.2018,2018,12,"10837,25",1885514,"0,002510190855"
Камила Валиева на олимпиаде,17.01.2022,94906,S,14.02.2022,2022,-4,785168,4639676,"0,02045530766"
Камила Валиева на олимпиаде,24.01.2022,51793,S,14.02.2022,2022,-3,785168,4639676,"0,01116306397"
Камила Валиева на олимпиаде,31.01.2022,501204,S,14.02.2022,2022,-2,785168,4639676,"0,1080256466"
Камила Валиева на олимпиаде,07.02.2022,2492769,S,14.02.2022,2022,-1,785168,4639676,"0,5372722147"
Камила Валиева на олимпиаде,14.02.2022,4639676,S,14.02.2022,2022,0,785168,4639676,1
Камила Валиева на олимпиаде,21.02.2022,496369,S,14.02.2022,2022,1,785168,4639676,"0,106983548"
Камила Валиева на олимпиаде,28.02.2022,118735,S,14.02.2022,2022,2,785168,4639676,"0,02559122663"
Камила Валиева на олимпиаде,07.03.2022,84332,S,14.02.2022,2022,3,785168,4639676,"0,01817626921"
Камила Валиева на олимпиаде,14.03.2022,85492,S,14.02.2022,2022,4,785168,4639676,"0,01842628666"
Камила Валиева на олимпиаде,21.03.2022,124564,S,14.02.2022,2022,5,785168,4639676,"0,02684756436"
Камила Валиева на олимпиаде,28.03.2022,118144,S,14.02.2022,2022,6,785168,4639676,"0,02546384704"
Камила Валиева на олимпиаде,04.04.2022,74783,S,14.02.2022,2022,7,785168,4639676,"0,01611815135"
Камила Валиева на олимпиаде,11.04.2022,68920,S,14.02.2022,2022,8,785168,4639676,"0,01485448553"
Камила Валиева на олимпиаде,18.04.2022,68757,S,14.02.2022,2022,9,785168,4639676,"0,01481935377"
Камила Валиева на олимпиаде,25.04.2022,106595,S,14.02.2022,2022,10,785168,4639676,"0,02297466461"
Камила Валиева на олимпиаде,02.05.2022,73818,S,14.02.2022,2022,11,785168,4639676,"0,01591016269"
Камила Валиева на олимпиаде,09.05.2022,55296,S,14.02.2022,2022,12,785168,4639676,"0,01191807359"
Катастрофа батискафа «Титан»,22.05.2023,9709,DIS,19.06.2023,2023,-4,"8767,5",2276944,"0,004264048655"
Катастрофа батискафа «Титан»,29.05.2023,14262,DIS,19.06.2023,2023,-3,"8767,5",2276944,"0,006263658658"
Катастрофа батискафа «Титан»,05.06.2023,5680,DIS,19.06.2023,2023,-2,"8767,5",2276944,"0,002494571672"
Катастрофа батискафа «Титан»,12.06.2023,5419,DIS,19.06.2023,2023,-1,"8767,5",2276944,"0,002379944346"
Катастрофа батискафа «Титан»,19.06.2023,2276944,DIS,19.06.2023,2023,0,"8767,5",2276944,1
Катастрофа батискафа «Титан»,26.06.2023,362816,DIS,19.06.2023,2023,1,"8767,5",2276944,"0,1593434006"
Катастрофа батискафа «Титан»,03.07.2023,99611,DIS,19.06.2023,2023,2,"8767,5",2276944,"0,04374767232"
Катастрофа батискафа «Титан»,10.07.2023,72797,DIS,19.06.2023,2023,3,"8767,5",2276944,"0,03197136161"
Катастрофа батискафа «Титан»,17.07.2023,39846,DIS,19.06.2023,2023,4,"8767,5",2276944,"0,01749977162"
Катастрофа батискафа «Титан»,24.07.2023,34518,DIS,19.06.2023,2023,5,"8767,5",2276944,"0,01515979313"
Катастрофа батискафа «Титан»,31.07.2023,25691,DIS,19.06.2023,2023,6,"8767,5",2276944,"0,01128310578"
Катастрофа батискафа «Титан»,07.08.2023,27888,DIS,19.06.2023,2023,7,"8767,5",2276944,"0,01224799556"
Катастрофа батискафа «Титан»,14.08.2023,26048,DIS,19.06.2023,2023,8,"8767,5",2276944,"0,01143989488"
Катастрофа батискафа «Титан»,21.08.2023,23109,DIS,19.06.2023,2023,9,"8767,5",2276944,"0,01014912971"
Катастрофа батискафа «Титан»,28.08.2023,15946,DIS,19.06.2023,2023,10,"8767,5",2276944,"0,007003246457"
Катастрофа батискафа «Титан»,04.09.2023,16760,DIS,19.06.2023,2023,11,"8767,5",2276944,"0,007360743172"
Катастрофа батискафа «Титан»,11.09.2023,13784,DIS,19.06.2023,2023,12,"8767,5",2276944,"0,006053728155"
Коронавирус (Covid-19),17.02.2020,1986491,DIS,16.03.2020,2020,-4,"9245148,25",57287788,"0,03467564501"
Коронавирус (Covid-19),24.02.2020,5875832,DIS,16.03.2020,2020,-3,"9245148,25",57287788,"0,1025669205"
Коронавирус (Covid-19),02.03.2020,7611372,DIS,16.03.2020,2020,-2,"9245148,25",57287788,"0,1328620334"
Коронавирус (Covid-19),09.03.2020,21506898,DIS,16.03.2020,2020,-1,"9245148,25",57287788,"0,3754185447"
Коронавирус (Covid-19),16.03.2020,57287788,DIS,16.03.2020,2020,0,"9245148,25",57287788,1
Коронавирус (Covid-19),23.03.2020,56479332,DIS,16.03.2020,2020,1,"9245148,25",57287788,"0,9858878126"
Коронавирус (Covid-19),30.03.2020,52974666,DIS,16.03.2020,2020,2,"9245148,25",57287788,"0,9247113189"
Коронавирус (Covid-19),06.04.2020,31220070,DIS,16.03.2020,2020,3,"9245148,25",57287788,"0,5449690255"
Коронавирус (Covid-19),13.04.2020,35425952,DIS,16.03.2020,2020,4,"9245148,25",57287788,"0,6183857544"
Коронавирус (Covid-19),20.04.2020,52240808,DIS,16.03.2020,2020,5,"9245148,25",57287788,"0,9119012939"
Коронавирус (Covid-19),27.04.2020,42635154,DIS,16.03.2020,2020,6,"9245148,25",57287788,"0,7442276179"
Коронавирус (Covid-19),04.05.2020,35113059,DIS,16.03.2020,2020,7,"9245148,25",57287788,"0,6129239795"
Коронавирус (Covid-19),11.05.2020,29439181,DIS,16.03.2020,2020,8,"9245148,25",57287788,"0,5138823129"
Коронавирус (Covid-19),18.05.2020,24258453,DIS,16.03.2020,2020,9,"9245148,25",57287788,"0,4234489382"
Коронавирус (Covid-19),25.05.2020,21302831,DIS,16.03.2020,2020,10,"9245148,25",57287788,"0,3718564068"
Коронавирус (Covid-19),01.06.2020,17378518,DIS,16.03.2020,2020,11,"9245148,25",57287788,"0,3033546696"
Коронавирус (Covid-19),08.06.2020,12703823,DIS,16.03.2020,2020,12,"9245148,25",57287788,"0,2217544689"
Локдаун в Италии,24.02.2020,496368,DIS,23.03.2020,2020,-4,"518864,25",1316262,"0,3771042543"
Локдаун в Италии,02.03.2020,235336,DIS,23.03.2020,2020,-3,"518864,25",1316262,"0,1787911525"
Локдаун в Италии,09.03.2020,422060,DIS,23.03.2020,2020,-2,"518864,25",1316262,"0,320650448"
Локдаун в Италии,16.03.2020,921693,DIS,23.03.2020,2020,-1,"518864,25",1316262,"0,7002352115"
Локдаун в Италии,23.03.2020,1316262,DIS,23.03.2020,2020,0,"518864,25",1316262,1
Локдаун в Италии,30.03.2020,610367,DIS,23.03.2020,2020,1,"518864,25",1316262,"0,4637123916"
Локдаун в Италии,06.04.2020,186803,DIS,23.03.2020,2020,2,"518864,25",1316262,"0,1419193139"
Локдаун в Италии,13.04.2020,141234,DIS,23.03.2020,2020,3,"518864,25",1316262,"0,1072993067"
Локдаун в Италии,20.04.2020,172429,DIS,23.03.2020,2020,4,"518864,25",1316262,"0,1309989956"
Локдаун в Италии,27.04.2020,121826,DIS,23.03.2020,2020,5,"518864,25",1316262,"0,09255452182"
Локдаун в Италии,04.05.2020,94718,DIS,23.03.2020,2020,6,"518864,25",1316262,"0,07195983778"
Локдаун в Италии,11.05.2020,56868,DIS,23.03.2020,2020,7,"518864,25",1316262,"0,04320416452"
Локдаун в Италии,18.05.2020,54886,DIS,23.03.2020,2020,8,"518864,25",1316262,"0,04169838528"
Локдаун в Италии,25.05.2020,48207,DIS,23.03.2020,2020,9,"518864,25",1316262,"0,03662416753"
Локдаун в Италии,01.06.2020,26548,DIS,23.03.2020,2020,10,"518864,25",1316262,"0,02016923682"
Локдаун в Италии,08.06.2020,19992,DIS,23.03.2020,2020,11,"518864,25",1316262,"0,01518846552"
Локдаун в Италии,15.06.2020,18795,DIS,23.03.2020,2020,12,"518864,25",1316262,"0,0142790721"
Локдаун в РФ,27.09.2021,59685,DIS,25.10.2021,2021,-4,378558,1789196,"0,03335855882"
Локдаун в РФ,04.10.2021,109494,DIS,25.10.2021,2021,-3,378558,1789196,"0,06119731991"
Локдаун в РФ,11.10.2021,135846,DIS,25.10.2021,2021,-2,378558,1789196,"0,07592572306"
Локдаун в РФ,18.10.2021,1209207,DIS,25.10.2021,2021,-1,378558,1789196,"0,6758381977"
Локдаун в РФ,25.10.2021,1789196,DIS,25.10.2021,2021,0,378558,1789196,1
Локдаун в РФ,01.11.2021,1569410,DIS,25.10.2021,2021,1,378558,1789196,"0,8771593498"
Локдаун в РФ,08.11.2021,412254,DIS,25.10.2021,2021,2,378558,1789196,"0,23041299"
Локдаун в РФ,15.11.2021,200408,DIS,25.10.2021,2021,3,378558,1789196,"0,1120100872"
Локдаун в РФ,22.11.2021,125614,DIS,25.10.2021,2021,4,378558,1789196,"0,07020695329"
Локдаун в РФ,29.11.2021,90247,DIS,25.10.2021,2021,5,378558,1789196,"0,05043997416"
Локдаун в РФ,06.12.2021,67330,DIS,25.10.2021,2021,6,378558,1789196,"0,03763142775"
Локдаун в РФ,13.12.2021,63380,DIS,25.10.2021,2021,7,378558,1789196,"0,03542373222"
Локдаун в РФ,20.12.2021,62872,DIS,25.10.2021,2021,8,378558,1789196,"0,03513980581"
Локдаун в РФ,27.12.2021,39765,DIS,25.10.2021,2021,9,378558,1789196,"0,02222506645"
Локдаун в РФ,03.01.2022,52614,DIS,25.10.2021,2021,10,378558,1789196,"0,02940650437"
Локдаун в РФ,10.01.2022,118369,DIS,25.10.2021,2021,11,378558,1789196,"0,06615764846"
Локдаун в РФ,17.01.2022,224929,DIS,25.10.2021,2021,12,378558,1789196,"0,1257151257"
Митинги за свободу Алексея Навального,21.12.2020,55500,P,18.01.2021,2021,-4,"46447,5",6549072,"0,008474483102"
Митинги за свободу Алексея Навального,28.12.2020,33974,P,18.01.2021,2021,-3,"46447,5",6549072,"0,005187605206"
Митинги за свободу Алексея Навального,04.01.2021,44189,P,18.01.2021,2021,-2,"46447,5",6549072,"0,006747368177"
Митинги за свободу Алексея Навального,11.01.2021,52127,P,18.01.2021,2021,-1,"46447,5",6549072,"0,0079594483"
Митинги за свободу Алексея Навального,18.01.2021,6549072,P,18.01.2021,2021,0,"46447,5",6549072,1
Митинги за свободу Алексея Навального,25.01.2021,2078335,P,18.01.2021,2021,1,"46447,5",6549072,"0,3173480151"
Митинги за свободу Алексея Навального,01.02.2021,723533,P,18.01.2021,2021,2,"46447,5",6549072,"0,110478706"
Митинги за свободу Алексея Навального,08.02.2021,239422,P,18.01.2021,2021,3,"46447,5",6549072,"0,03655815664"
Митинги за свободу Алексея Навального,15.02.2021,142616,P,18.01.2021,2021,4,"46447,5",6549072,"0,0217765204"
Митинги за свободу Алексея Навального,22.02.2021,132122,P,18.01.2021,2021,5,"46447,5",6549072,"0,02017415597"
Митинги за свободу Алексея Навального,01.03.2021,77929,P,18.01.2021,2021,6,"46447,5",6549072,"0,01189924313"
Митинги за свободу Алексея Навального,08.03.2021,73174,P,18.01.2021,2021,7,"46447,5",6549072,"0,01117318606"
Митинги за свободу Алексея Навального,15.03.2021,81158,P,18.01.2021,2021,8,"46447,5",6549072,"0,01239229008"
Митинги за свободу Алексея Навального,22.03.2021,108414,P,18.01.2021,2021,9,"46447,5",6549072,"0,0165541011"
Митинги за свободу Алексея Навального,29.03.2021,82942,P,18.01.2021,2021,10,"46447,5",6549072,"0,01266469509"
Митинги за свободу Алексея Навального,05.04.2021,75355,P,18.01.2021,2021,11,"46447,5",6549072,"0,01150621035"
Митинги за свободу Алексея Навального,12.04.2021,102469,P,18.01.2021,2021,12,"46447,5",6549072,"0,0156463389"
Мобилизация,22.08.2022,107242,W,19.09.2022,2022,-4,"308298,5",33827471,"0,0031702636"
Мобилизация,29.08.2022,70279,W,19.09.2022,2022,-3,"308298,5",33827471,"0,002077571805"
Мобилизация,05.09.2022,145706,W,19.09.2022,2022,-2,"308298,5",33827471,"0,004307327615"
Мобилизация,12.09.2022,909967,W,19.09.2022,2022,-1,"308298,5",33827471,"0,02690023738"
Мобилизация,19.09.2022,33827471,W,19.09.2022,2022,0,"308298,5",33827471,1
Мобилизация,26.09.2022,17517887,W,19.09.2022,2022,1,"308298,5",33827471,"0,5178597892"
Мобилизация,03.10.2022,8085922,W,19.09.2022,2022,2,"308298,5",33827471,"0,2390341862"
Мобилизация,10.10.2022,6391583,W,19.09.2022,2022,3,"308298,5",33827471,"0,1889465222"
Мобилизация,17.10.2022,5473952,W,19.09.2022,2022,4,"308298,5",33827471,"0,1618197234"
Мобилизация,24.10.2022,4783512,W,19.09.2022,2022,5,"308298,5",33827471,"0,1414090932"
Мобилизация,31.10.2022,1846639,W,19.09.2022,2022,6,"308298,5",33827471,"0,0545899219"
Мобилизация,07.11.2022,1143452,W,19.09.2022,2022,7,"308298,5",33827471,"0,03380246782"
Мобилизация,14.11.2022,1087287,W,19.09.2022,2022,8,"308298,5",33827471,"0,03214213087"
Мобилизация,21.11.2022,1285695,W,19.09.2022,2022,9,"308298,5",33827471,"0,03800742302"
Мобилизация,28.11.2022,1088906,W,19.09.2022,2022,10,"308298,5",33827471,"0,03218999138"
Мобилизация,05.12.2022,849478,W,19.09.2022,2022,11,"308298,5",33827471,"0,02511207533"
Мобилизация,12.12.2022,641988,W,19.09.2022,2022,12,"308298,5",33827471,"0,01897830317"
Мятеж Пригожина,22.05.2023,896485,W,19.06.2023,2023,-4,"758090,75",9188949,"0,09756121184"
Мятеж Пригожина,29.05.2023,767588,W,19.06.2023,2023,-3,"758090,75",9188949,"0,08353381872"
Мятеж Пригожина,05.06.2023,722625,W,19.06.2023,2023,-2,"758090,75",9188949,"0,07864065847"
Мятеж Пригожина,12.06.2023,645665,W,19.06.2023,2023,-1,"758090,75",9188949,"0,07026538073"
Мятеж Пригожина,19.06.2023,9188949,W,19.06.2023,2023,0,"758090,75",9188949,1
Мятеж Пригожина,26.06.2023,2895848,W,19.06.2023,2023,1,"758090,75",9188949,"0,3151446373"
Мятеж Пригожина,03.07.2023,842571,W,19.06.2023,2023,2,"758090,75",9188949,"0,09169394672"
Мятеж Пригожина,10.07.2023,842079,W,19.06.2023,2023,3,"758090,75",9188949,"0,09164040414"
Мятеж Пригожина,17.07.2023,710801,W,19.06.2023,2023,4,"758090,75",9188949,"0,07735389542"
Мятеж Пригожина,24.07.2023,579137,W,19.06.2023,2023,5,"758090,75",9188949,"0,06302537973"
Мятеж Пригожина,31.07.2023,501766,W,19.06.2023,2023,6,"758090,75",9188949,"0,05460537435"
Мятеж Пригожина,07.08.2023,478279,W,19.06.2023,2023,7,"758090,75",9188949,"0,0520493693"
Мятеж Пригожина,14.08.2023,414631,W,19.06.2023,2023,8,"758090,75",9188949,"0,04512278825"
Мятеж Пригожина,21.08.2023,2089598,W,19.06.2023,2023,9,"758090,75",9188949,"0,2274033733"
Мятеж Пригожина,28.08.2023,839678,W,19.06.2023,2023,10,"758090,75",9188949,"0,09137911202"
Мятеж Пригожина,04.09.2023,444715,W,19.06.2023,2023,11,"758090,75",9188949,"0,04839672089"
Мятеж Пригожина,11.09.2023,383884,W,19.06.2023,2023,12,"758090,75",9188949,"0,04177670373"
Надежда Бабкина Ковид,09.03.2020,161117,DIS,06.04.2020,2020,-4,"253431,75",1441537,"0,1117675093"
Надежда Бабкина Ковид,16.03.2020,682640,DIS,06.04.2020,2020,-3,"253431,75",1441537,"0,4735501066"
Надежда Бабкина Ковид,23.03.2020,100933,DIS,06.04.2020,2020,-2,"253431,75",1441537,"0,07001762702"
Надежда Бабкина Ковид,30.03.2020,69037,DIS,06.04.2020,2020,-1,"253431,75",1441537,"0,04789124386"
Надежда Бабкина Ковид,06.04.2020,1441537,DIS,06.04.2020,2020,0,"253431,75",1441537,1
Надежда Бабкина Ковид,13.04.2020,507853,DIS,06.04.2020,2020,1,"253431,75",1441537,"0,3522996635"
Надежда Бабкина Ковид,20.04.2020,356501,DIS,06.04.2020,2020,2,"253431,75",1441537,"0,2473061739"
Надежда Бабкина Ковид,27.04.2020,293394,DIS,06.04.2020,2020,3,"253431,75",1441537,"0,2035285948"
Надежда Бабкина Ковид,04.05.2020,264799,DIS,06.04.2020,2020,4,"253431,75",1441537,"0,1836921286"
Надежда Бабкина Ковид,11.05.2020,95827,DIS,06.04.2020,2020,5,"253431,75",1441537,"0,06647557433"
Надежда Бабкина Ковид,18.05.2020,114047,DIS,06.04.2020,2020,6,"253431,75",1441537,"0,07911486143"
Надежда Бабкина Ковид,25.05.2020,69180,DIS,06.04.2020,2020,7,"253431,75",1441537,"0,04799044353"
Надежда Бабкина Ковид,01.06.2020,56183,DIS,06.04.2020,2020,8,"253431,75",1441537,"0,03897437249"
Надежда Бабкина Ковид,08.06.2020,53158,DIS,06.04.2020,2020,9,"253431,75",1441537,"0,03687591786"
Надежда Бабкина Ковид,15.06.2020,92086,DIS,06.04.2020,2020,10,"253431,75",1441537,"0,06388042763"
Надежда Бабкина Ковид,22.06.2020,49599,DIS,06.04.2020,2020,11,"253431,75",1441537,"0,03440702528"
